stopwords_removed,bigrams_mlbb
"['sumpah', 'tambah', 'lama', 'tambah', 'benar', 'kasi', 'teman', 'imbang', 'jangan', 'berat']","[('sumpah', 'tambah'), ('tambah', 'lama'), ('lama', 'tambah'), ('tambah', 'benar'), ('benar', 'kasi'), ('kasi', 'teman'), ('teman', 'imbang'), ('imbang', 'jangan'), ('jangan', 'berat')]"
"['tolol', 'adil', 'kikir', 'buruk', 'moga', 'hapus', 'playstore']","[('tolol', 'adil'), ('adil', 'kikir'), ('kikir', 'buruk'), ('buruk', 'moga'), ('moga', 'hapus'), ('hapus', 'playstore')]"
"['tolol', 'banyak', 'draksistem']","[('tolol', 'banyak'), ('banyak', 'draksistem')]"
"['walaupun', 'kesal', 'favorit']","[('walaupun', 'kesal'), ('kesal', 'favorit')]"
"['games', 'skrng', 'bantak', 'bocil']","[('games', 'skrng'), ('skrng', 'bantak'), ('bantak', 'bocil')]"
"['minimal', 'starlight', 'member', 'bug', 'ngestak', 'lv', 'dri', 'lalu', 'tolong', 'rusak', 'minimal', 'gaji', 'minggu']","[('minimal', 'starlight'), ('starlight', 'member'), ('member', 'bug'), ('bug', 'ngestak'), ('ngestak', 'lv'), ('lv', 'dri'), ('dri', 'lalu'), ('lalu', 'tolong'), ('tolong', 'rusak'), ('rusak', 'minimal'), ('minimal', 'gaji'), ('gaji', 'minggu')]"
"['musuh', 'imbang']","[('musuh', 'imbang')]"
"['lag', 'suka', 'maju', 'maju', 'sendiri', 'enk']","[('lag', 'suka'), ('suka', 'maju'), ('maju', 'maju'), ('maju', 'sendiri'), ('sendiri', 'enk')]"
['cocok'],[]
"['baru', 'tulis', 'ulas', 'lama', 'berapa', 'report', 'after', 'kirain', 'sendiri', 'rasain', 'inbalance', 'nyata', 'banyak', 'kasus', 'tinggal', 'setia']","[('baru', 'tulis'), ('tulis', 'ulas'), ('ulas', 'lama'), ('lama', 'berapa'), ('berapa', 'report'), ('report', 'after'), ('after', 'kirain'), ('kirain', 'sendiri'), ('sendiri', 'rasain'), ('rasain', 'inbalance'), ('inbalance', 'nyata'), ('nyata', 'banyak'), ('banyak', 'kasus'), ('kasus', 'tinggal'), ('tinggal', 'setia')]"
"['buruk', 'asli', 'bagus']","[('buruk', 'asli'), ('asli', 'bagus')]"
"['mohon', 'atas', 'imbang', 'draft', 'pilih', 'role']","[('mohon', 'atas'), ('atas', 'imbang'), ('imbang', 'draft'), ('draft', 'pilih'), ('pilih', 'role')]"
"['knapa', 'bngt', 'lag', 'sendiri', 'bukan', 'cuma', 'sya', 'kena', 'kena', 'pdahal', 'sinyal', 'lancar', 'pubg', 'pernah', 'kya']","[('knapa', 'bngt'), ('bngt', 'lag'), ('lag', 'sendiri'), ('sendiri', 'bukan'), ('bukan', 'cuma'), ('cuma', 'sya'), ('sya', 'kena'), ('kena', 'kena'), ('kena', 'pdahal'), ('pdahal', 'sinyal'), ('sinyal', 'lancar'), ('lancar', 'pubg'), ('pubg', 'pernah'), ('pernah', 'kya')]"
"['senang', 'stres', 'lumayan', 'kecuali', 'gelap']","[('senang', 'stres'), ('stres', 'lumayan'), ('lumayan', 'kecuali'), ('kecuali', 'gelap')]"
"['bosen', 'kalah', 'mending', 'ajar']","[('bosen', 'kalah'), ('kalah', 'mending'), ('mending', 'ajar')]"
"['kontl', 'su', 'isi', 'gelap', 'jan', 'donlod', 'ges', 'gl']","[('kontl', 'su'), ('su', 'isi'), ('isi', 'gelap'), ('gelap', 'jan'), ('jan', 'donlod'), ('donlod', 'ges'), ('ges', 'gl')]"
"['sinyal', 'hilang', 'habis', 'tu', 'draf', 'lag', 'banget', 'mending', 'fix', 'ngurusin', 'update', 'rusak']","[('sinyal', 'hilang'), ('hilang', 'habis'), ('habis', 'tu'), ('tu', 'draf'), ('draf', 'lag'), ('lag', 'banget'), ('banget', 'mending'), ('mending', 'fix'), ('fix', 'ngurusin'), ('ngurusin', 'update'), ('update', 'rusak')]"
"['baik', 'bug', 'bukan', 'skin', 'keluar', 'wifi', 'rumah', 'oke', 'bug', 'bosen', 'jika', 'bug']","[('baik', 'bug'), ('bug', 'bukan'), ('bukan', 'skin'), ('skin', 'keluar'), ('keluar', 'wifi'), ('wifi', 'rumah'), ('rumah', 'oke'), ('oke', 'bug'), ('bug', 'bosen'), ('bosen', 'jika'), ('jika', 'bug')]"
"['kenapa', 'baik', 'lag', 'banget', 'tolong', 'rusak', 'susah', 'mood']","[('kenapa', 'baik'), ('baik', 'lag'), ('lag', 'banget'), ('banget', 'tolong'), ('tolong', 'rusak'), ('rusak', 'susah'), ('susah', 'mood')]"
"['lag', 'parah', 'bagus', 'becus', 'cepet', 'rusak', 'pindah', 'rasain']","[('lag', 'parah'), ('parah', 'bagus'), ('bagus', 'becus'), ('becus', 'cepet'), ('cepet', 'rusak'), ('rusak', 'pindah'), ('pindah', 'rasain')]"
['rusak'],[]
"['tolong', 'ubah', 'selalu', 'lain', 'alam', 'format', 'biasa', 'dua', 'imbang', 'beberapa', 'duo', 'trio', 'beda', 'beda', 'saling', 'kenal', 'baru', 'kenal', 'bahkan', 'kenal', 'satu', 'lainbiasanya', 'duotrio', 'suatu', 'dominasi', 'tetapi', 'duotrio', 'satu', 'kompak', 'akibat', 'ketidakseimbangan', 'rusak', 'alam']","[('tolong', 'ubah'), ('ubah', 'selalu'), ('selalu', 'lain'), ('lain', 'alam'), ('alam', 'format'), ('format', 'biasa'), ('biasa', 'dua'), ('dua', 'imbang'), ('imbang', 'beberapa'), ('beberapa', 'duo'), ('duo', 'trio'), ('trio', 'beda'), ('beda', 'beda'), ('beda', 'saling'), ('saling', 'kenal'), ('kenal', 'baru'), ('baru', 'kenal'), ('kenal', 'bahkan'), ('bahkan', 'kenal'), ('kenal', 'satu'), ('satu', 'lainbiasanya'), ('lainbiasanya', 'duotrio'), ('duotrio', 'suatu'), ('suatu', 'dominasi'), ('dominasi', 'tetapi'), ('tetapi', 'duotrio'), ('duotrio', 'satu'), ('satu', 'kompak'), ('kompak', 'akibat'), ('akibat', 'ketidakseimbangan'), ('ketidakseimbangan', 'rusak'), ('rusak', 'alam')]"
"['ketemu', 'gelap', 'sudah', 'gendong', 'capek', 'juang', 'gabisa', 'bahkan', 'musuh', 'jago', 'banget', 'mohon', 'baik']","[('ketemu', 'gelap'), ('gelap', 'sudah'), ('sudah', 'gendong'), ('gendong', 'capek'), ('capek', 'juang'), ('juang', 'gabisa'), ('gabisa', 'bahkan'), ('bahkan', 'musuh'), ('musuh', 'jago'), ('jago', 'banget'), ('banget', 'mohon'), ('mohon', 'baik')]"
"['woy', 'server', 'masalah', 'rusak', 'masa', 'sinyal', 'full', 'langsung', 'ping', 'down', 'aneh', 'banget', 'lama', 'lama']","[('woy', 'server'), ('server', 'masalah'), ('masalah', 'rusak'), ('rusak', 'masa'), ('masa', 'sinyal'), ('sinyal', 'full'), ('full', 'langsung'), ('langsung', 'ping'), ('ping', 'down'), ('down', 'aneh'), ('aneh', 'banget'), ('banget', 'lama'), ('lama', 'lama')]"
"['los', 'hapus']","[('los', 'hapus')]"
['buruk'],[]
['kntl'],[]
"['rusak', 'kg', 'tenang', 'lag', 'banget', 'lancar', 'lag', 'parah', 'gimana']","[('rusak', 'kg'), ('kg', 'tenang'), ('tenang', 'lag'), ('lag', 'banget'), ('banget', 'lancar'), ('lancar', 'lag'), ('lag', 'parah'), ('parah', 'gimana')]"
"['ganguan', 'maet', 'engga', 'jelas']","[('ganguan', 'maet'), ('maet', 'engga'), ('engga', 'jelas')]"
"['suka', 'legends', 'tolong', 'mooton', 'kurang', 'gelap', 'jago', 'troll', 'musuh', 'jago', 'semua', 'hadeh']","[('suka', 'legends'), ('legends', 'tolong'), ('tolong', 'mooton'), ('mooton', 'kurang'), ('kurang', 'gelap'), ('gelap', 'jago'), ('jago', 'troll'), ('troll', 'musuh'), ('musuh', 'jago'), ('jago', 'semua'), ('semua', 'hadeh')]"
"['buruk', 'banyak', 'bugkebanyakan', 'draksistem']","[('buruk', 'banyak'), ('banyak', 'bugkebanyakan'), ('bugkebanyakan', 'draksistem')]"
"['logika', 'rendah']","[('logika', 'rendah')]"
"['baik', 'kadang', 'gemplay', 'lag', 'jaringanya', 'bagus', 'aduh', 'rugi', 'ginj']","[('baik', 'kadang'), ('kadang', 'gemplay'), ('gemplay', 'lag'), ('lag', 'jaringanya'), ('jaringanya', 'bagus'), ('bagus', 'aduh'), ('aduh', 'rugi'), ('rugi', 'ginj')]"
"['he', 'monnton', 'kasihh', 'benar', 'ngapa', 'tadi', 'benar', 'serius', 'ngetroll', 'gimana', 'nyusahin', 'gwe', 'imbang', 'laahh', 'udhh', 'susah', 'susah', 'mlh', 'kena', 'trol', 'publik', 'kentang', 'kapan', 'lite', 'gwe', 'sudah', 'kuat', 'nihh']","[('he', 'monnton'), ('monnton', 'kasihh'), ('kasihh', 'benar'), ('benar', 'ngapa'), ('ngapa', 'tadi'), ('tadi', 'benar'), ('benar', 'serius'), ('serius', 'ngetroll'), ('ngetroll', 'gimana'), ('gimana', 'nyusahin'), ('nyusahin', 'gwe'), ('gwe', 'imbang'), ('imbang', 'laahh'), ('laahh', 'udhh'), ('udhh', 'susah'), ('susah', 'susah'), ('susah', 'mlh'), ('mlh', 'kena'), ('kena', 'trol'), ('trol', 'publik'), ('publik', 'kentang'), ('kentang', 'kapan'), ('kapan', 'lite'), ('lite', 'gwe'), ('gwe', 'sudah'), ('sudah', 'kuat'), ('kuat', 'nihh')]"
"['musuh', 'susah', 'banget']","[('musuh', 'susah'), ('susah', 'banget')]"
"['makin', 'makin', 'jelas', 'ijoo', 'nglag', 'taii']","[('makin', 'makin'), ('makin', 'jelas'), ('jelas', 'ijoo'), ('ijoo', 'nglag'), ('nglag', 'taii')]"
"['makin', 'lama', 'makin', 'cacat', 'servernya', 'masa', 'kecepetan', 'wifi', 'mbs', 'lag', 'sampai', 'laen', 'lancar', 'lancar', 'ajaa', 'banyak', 'makan', 'skin', 'guna']","[('makin', 'lama'), ('lama', 'makin'), ('makin', 'cacat'), ('cacat', 'servernya'), ('servernya', 'masa'), ('masa', 'kecepetan'), ('kecepetan', 'wifi'), ('wifi', 'mbs'), ('mbs', 'lag'), ('lag', 'sampai'), ('sampai', 'laen'), ('laen', 'lancar'), ('lancar', 'lancar'), ('lancar', 'ajaa'), ('ajaa', 'banyak'), ('banyak', 'makan'), ('makan', 'skin'), ('skin', 'guna')]"
"['tres', 'banyak', 'gelap']","[('tres', 'banyak'), ('banyak', 'gelap')]"
"['tolol', 'anj']","[('tolol', 'anj')]"
"['sinyal', 'ijo', 'pencet', 'merahapaan', 'sudah', 'ping', 'bagus']","[('sinyal', 'ijo'), ('ijo', 'pencet'), ('pencet', 'merahapaan'), ('merahapaan', 'sudah'), ('sudah', 'ping'), ('ping', 'bagus')]"
"['nambah', 'stres', 'jelas', 'semua', 'sedikit', 'sedikit', 'menang', 'sedikit', 'sedikit', 'kalah', 'gitu', 'sampai', 'semua', 'pindah', 'roblox']","[('nambah', 'stres'), ('stres', 'jelas'), ('jelas', 'semua'), ('semua', 'sedikit'), ('sedikit', 'sedikit'), ('sedikit', 'menang'), ('menang', 'sedikit'), ('sedikit', 'sedikit'), ('sedikit', 'kalah'), ('kalah', 'gitu'), ('gitu', 'sampai'), ('sampai', 'semua'), ('semua', 'pindah'), ('pindah', 'roblox')]"
"['lain', 'winstreak', 'gausah', 'busuk', 'musuh', 'jago', 'napa', 'minimal', 'gitu', 'napa', 'lose', 'streak', 'jing', 'sudah', 'capek', 'hadepin', 'tel']","[('lain', 'winstreak'), ('winstreak', 'gausah'), ('gausah', 'busuk'), ('busuk', 'musuh'), ('musuh', 'jago'), ('jago', 'napa'), ('napa', 'minimal'), ('minimal', 'gitu'), ('gitu', 'napa'), ('napa', 'lose'), ('lose', 'streak'), ('streak', 'jing'), ('jing', 'sudah'), ('sudah', 'capek'), ('capek', 'hadepin'), ('hadepin', 'tel')]"
"['do', 'nt', 'this', 'because', 'it', 'not', 'good', 'for', 'your', 'health']","[('do', 'nt'), ('nt', 'this'), ('this', 'because'), ('because', 'it'), ('it', 'not'), ('not', 'good'), ('good', 'for'), ('for', 'your'), ('your', 'health')]"
"['baik', 'bug', 'kocak', 'aneh', 'banget', 'sosmed', 'yt', 'semua', 'lancar', 'jarngan', 'naik', 'turun', 'aneh', 'banget', 'kocak']","[('baik', 'bug'), ('bug', 'kocak'), ('kocak', 'aneh'), ('aneh', 'banget'), ('banget', 'sosmed'), ('sosmed', 'yt'), ('yt', 'semua'), ('semua', 'lancar'), ('lancar', 'jarngan'), ('jarngan', 'naik'), ('naik', 'turun'), ('turun', 'aneh'), ('aneh', 'banget'), ('banget', 'kocak')]"
"['seru', 'tambah', 'kenang']","[('seru', 'tambah'), ('tambah', 'kenang')]"
"['tolong', 'hapus', 'bag', 'gelek', 'sinyal', 'lancar', 'aplikasi', 'lain', 'lancar', 'buwat', 'lag', 'brawel', 'lag', 'reng', 'lag', 'banget']","[('tolong', 'hapus'), ('hapus', 'bag'), ('bag', 'gelek'), ('gelek', 'sinyal'), ('sinyal', 'lancar'), ('lancar', 'aplikasi'), ('aplikasi', 'lain'), ('lain', 'lancar'), ('lancar', 'buwat'), ('buwat', 'lag'), ('lag', 'brawel'), ('brawel', 'lag'), ('lag', 'reng'), ('reng', 'lag'), ('lag', 'banget')]"
"['lag', 'bangett', 'kl', 'bapuk']","[('lag', 'bangett'), ('bangett', 'kl'), ('kl', 'bapuk')]"
"['bagus', 'tolong', 'sudah', 'beri', 'musuh', 'susah', 'sampah', 'jangan', 'lag', 'bagus', 'ijo', 'paket', 'banyak', 'lag', 'jln', 'tempat', 'tolong', 'keluh', 'tolong', 'banget', 'usah', 'lag', 'lag', 'segala', 'sudah', 'beri', 'mach', 'susah', 'yaudah', 'jangan', 'tambah', 'lag', 'nambah', 'cape', 'lawan', 'musuh', 'gendong', 'lag', 'coba', 'tolong', 'baik']","[('bagus', 'tolong'), ('tolong', 'sudah'), ('sudah', 'beri'), ('beri', 'musuh'), ('musuh', 'susah'), ('susah', 'sampah'), ('sampah', 'jangan'), ('jangan', 'lag'), ('lag', 'bagus'), ('bagus', 'ijo'), ('ijo', 'paket'), ('paket', 'banyak'), ('banyak', 'lag'), ('lag', 'jln'), ('jln', 'tempat'), ('tempat', 'tolong'), ('tolong', 'keluh'), ('keluh', 'tolong'), ('tolong', 'banget'), ('banget', 'usah'), ('usah', 'lag'), ('lag', 'lag'), ('lag', 'segala'), ('segala', 'sudah'), ('sudah', 'beri'), ('beri', 'mach'), ('mach', 'susah'), ('susah', 'yaudah'), ('yaudah', 'jangan'), ('jangan', 'tambah'), ('tambah', 'lag'), ('lag', 'nambah'), ('nambah', 'cape'), ('cape', 'lawan'), ('lawan', 'musuh'), ('musuh', 'gendong'), ('gendong', 'lag'), ('lag', 'coba'), ('coba', 'tolong'), ('tolong', 'baik')]"
"['mungkin', 'iri', 'baru', 'win', 'musuh', 'jago', 'bego', 'ulangin', 'sampai', 'bintang', 'habis', 'smph']","[('mungkin', 'iri'), ('iri', 'baru'), ('baru', 'win'), ('win', 'musuh'), ('musuh', 'jago'), ('jago', 'bego'), ('bego', 'ulangin'), ('ulangin', 'sampai'), ('sampai', 'bintang'), ('bintang', 'habis'), ('habis', 'smph')]"
['monyet'],[]
"['sudah', 'susah', 'susah', 'kode', 'redem', 'emot', 'sudah', 'lihat', 'kena', 'izin', 'sudah', 'capet']","[('sudah', 'susah'), ('susah', 'susah'), ('susah', 'kode'), ('kode', 'redem'), ('redem', 'emot'), ('emot', 'sudah'), ('sudah', 'lihat'), ('lihat', 'kena'), ('kena', 'izin'), ('izin', 'sudah'), ('sudah', 'capet')]"
"['lawak', 'sekarang', 'becus', 'dalam', 'tangan', 'akun', 'komputer']","[('lawak', 'sekarang'), ('sekarang', 'becus'), ('becus', 'dalam'), ('dalam', 'tangan'), ('tangan', 'akun'), ('akun', 'komputer')]"
"['banyak', 'gelap', 'komtol']","[('banyak', 'gelap'), ('gelap', 'komtol')]"
"['hallo', 'support', 'sedikit', 'keluh', 'habis', 'update', 'patch', 'baru', 'device', 'redmi', 'note', 'pro', 'lag', 'parah', 'last', 'semua', 'sudah', 'heromenyiapkan', 'tanding', 'sangking', 'lag', 'parah', 'costum', 'emblem', 'belum', 'belum', 'update', 'peta', 'patch', 'baru', 'aman', 'rugi', 'dalam', 'tempur', 'terkadang', 'detik', 'sudah', 'jalan', 'baru', 'masuk', 'tanding', 'sudah', 'coba', 'device', 'nyata', 'terimakasih']","[('hallo', 'support'), ('support', 'sedikit'), ('sedikit', 'keluh'), ('keluh', 'habis'), ('habis', 'update'), ('update', 'patch'), ('patch', 'baru'), ('baru', 'device'), ('device', 'redmi'), ('redmi', 'note'), ('note', 'pro'), ('pro', 'lag'), ('lag', 'parah'), ('parah', 'last'), ('last', 'semua'), ('semua', 'sudah'), ('sudah', 'heromenyiapkan'), ('heromenyiapkan', 'tanding'), ('tanding', 'sangking'), ('sangking', 'lag'), ('lag', 'parah'), ('parah', 'costum'), ('costum', 'emblem'), ('emblem', 'belum'), ('belum', 'belum'), ('belum', 'update'), ('update', 'peta'), ('peta', 'patch'), ('patch', 'baru'), ('baru', 'aman'), ('aman', 'rugi'), ('rugi', 'dalam'), ('dalam', 'tempur'), ('tempur', 'terkadang'), ('terkadang', 'detik'), ('detik', 'sudah'), ('sudah', 'jalan'), ('jalan', 'baru'), ('baru', 'masuk'), ('masuk', 'tanding'), ('tanding', 'sudah'), ('sudah', 'coba'), ('coba', 'device'), ('device', 'nyata'), ('nyata', 'terimakasih')]"
"['banyak', 'draksistem', 'mumet', 'das']","[('banyak', 'draksistem'), ('draksistem', 'mumet'), ('mumet', 'das')]"
"['sinyal', 'bagus', 'lag']","[('sinyal', 'bagus'), ('bagus', 'lag')]"
['bagus'],[]
"['parah', 'kasi', 'darksistem', 'makin', 'lama', 'makin', 'males']","[('parah', 'kasi'), ('kasi', 'darksistem'), ('darksistem', 'makin'), ('makin', 'lama'), ('lama', 'makin'), ('makin', 'males')]"
"['kenapa', 'season', 'makin', 'buruk', 'bagus', 'buka', 'apk', 'lain', 'lancar', 'lag', 'banget', 'diem', 'lobby', 'kadang', 'muter', 'muter', 'draft', 'detik', 'akhir', 'selalu', 'lag', 'ping', 'ijo', 'pdhl', 'lag', 'banget', 'tbtb', 'ping', 'merah', 'season', 'belum', 'lancar', 'entah', 'kentang', 'sudah', 'kuat', 'gmn', 'tolong', 'baik', 'jangan', 'sedikit', 'sedikit', 'pikirin', 'cuma', 'revamp', 'revamp']","[('kenapa', 'season'), ('season', 'makin'), ('makin', 'buruk'), ('buruk', 'bagus'), ('bagus', 'buka'), ('buka', 'apk'), ('apk', 'lain'), ('lain', 'lancar'), ('lancar', 'lag'), ('lag', 'banget'), ('banget', 'diem'), ('diem', 'lobby'), ('lobby', 'kadang'), ('kadang', 'muter'), ('muter', 'muter'), ('muter', 'draft'), ('draft', 'detik'), ('detik', 'akhir'), ('akhir', 'selalu'), ('selalu', 'lag'), ('lag', 'ping'), ('ping', 'ijo'), ('ijo', 'pdhl'), ('pdhl', 'lag'), ('lag', 'banget'), ('banget', 'tbtb'), ('tbtb', 'ping'), ('ping', 'merah'), ('merah', 'season'), ('season', 'belum'), ('belum', 'lancar'), ('lancar', 'entah'), ('entah', 'kentang'), ('kentang', 'sudah'), ('sudah', 'kuat'), ('kuat', 'gmn'), ('gmn', 'tolong'), ('tolong', 'baik'), ('baik', 'jangan'), ('jangan', 'sedikit'), ('sedikit', 'sedikit'), ('sedikit', 'pikirin'), ('pikirin', 'cuma'), ('cuma', 'revamp'), ('revamp', 'revamp')]"
"['suka', 'cocok', 'stabil', 'wifi', 'kemarin', 'jelek', 'kenapa', 'napa', 'lag', 'mls']","[('suka', 'cocok'), ('cocok', 'stabil'), ('stabil', 'wifi'), ('wifi', 'kemarin'), ('kemarin', 'jelek'), ('jelek', 'kenapa'), ('kenapa', 'napa'), ('napa', 'lag'), ('lag', 'mls')]"
"['taik', 'lag', 'lag', 'jelas', 'j', 'ng']","[('taik', 'lag'), ('lag', 'lag'), ('lag', 'jelas'), ('jelas', 'j'), ('j', 'ng')]"
"['banyak', 'gelap', 'sistemm', 'beri', 'winstreak']","[('banyak', 'gelap'), ('gelap', 'sistemm'), ('sistemm', 'beri'), ('beri', 'winstreak')]"
['gajee'],[]
"['ajg', 'kntl', 'bab', 'kmk', 'mmk', 'geje', 'mending', 'tutup', 'have', 'fun', 'bukan', 'stres', 'sok', 'beri', 'ingat', 'baik', 'kau', 'baru', 'beri', 'ingat', 'dongok']","[('ajg', 'kntl'), ('kntl', 'bab'), ('bab', 'kmk'), ('kmk', 'mmk'), ('mmk', 'geje'), ('geje', 'mending'), ('mending', 'tutup'), ('tutup', 'have'), ('have', 'fun'), ('fun', 'bukan'), ('bukan', 'stres'), ('stres', 'sok'), ('sok', 'beri'), ('beri', 'ingat'), ('ingat', 'baik'), ('baik', 'kau'), ('kau', 'baru'), ('baru', 'beri'), ('beri', 'ingat'), ('ingat', 'dongok')]"
"['karana', 'banyak', 'drk']","[('karana', 'banyak'), ('banyak', 'drk')]"
"['bagus', 'lansia']","[('bagus', 'lansia')]"
"['bagus', 'suka', 'kolo', 'mabar', 'buruk', 'suka']","[('bagus', 'suka'), ('suka', 'kolo'), ('kolo', 'mabar'), ('mabar', 'buruk'), ('buruk', 'suka')]"
"['hama', 'gampang', 'bobol', 'banyak', 'cheater', 'server', 'urus', 'masalah', 'pernah', 'benar', 'guna', 'dev']","[('hama', 'gampang'), ('gampang', 'bobol'), ('bobol', 'banyak'), ('banyak', 'cheater'), ('cheater', 'server'), ('server', 'urus'), ('urus', 'masalah'), ('masalah', 'pernah'), ('pernah', 'benar'), ('benar', 'guna'), ('guna', 'dev')]"
"['aneh', 'server', 'adil', 'niat', 'pen', 'hilangin', 'cape', 'lose', 'server', 'buruk']","[('aneh', 'server'), ('server', 'adil'), ('adil', 'niat'), ('niat', 'pen'), ('pen', 'hilangin'), ('hilangin', 'cape'), ('cape', 'lose'), ('lose', 'server'), ('server', 'buruk')]"
"['tolol', 'kalah', 'ton', 'kalah', 'rating']","[('tolol', 'kalah'), ('kalah', 'ton'), ('ton', 'kalah'), ('kalah', 'rating')]"
"['resah', 'masyarakat', 'stres', 'kepala', 'uda', 'jago', 'labih', 'parah', 'musuh', 'luar', 'logika']","[('resah', 'masyarakat'), ('masyarakat', 'stres'), ('stres', 'kepala'), ('kepala', 'uda'), ('uda', 'jago'), ('jago', 'labih'), ('labih', 'parah'), ('parah', 'musuh'), ('musuh', 'luar'), ('luar', 'logika')]"
"['sudah', 'sekarang', 'mangkin', 'lag']","[('sudah', 'sekarang'), ('sekarang', 'mangkin'), ('mangkin', 'lag')]"
"['guna', 'jelass', 'pilih', 'jng', 'donwload', 'nanti', 'nyesel']","[('guna', 'jelass'), ('jelass', 'pilih'), ('pilih', 'jng'), ('jng', 'donwload'), ('donwload', 'nanti'), ('nanti', 'nyesel')]"
"['rusak', 'cacat', 'banyak', 'gelap']","[('rusak', 'cacat'), ('cacat', 'banyak'), ('banyak', 'gelap')]"
['bagus'],[]
"['perhatiin', 'makin', 'rusak', 'wifi', 'ping', 'lompat', 'gaje', 'bngt', 'sumpah', 'mood']","[('perhatiin', 'makin'), ('makin', 'rusak'), ('rusak', 'wifi'), ('wifi', 'ping'), ('ping', 'lompat'), ('lompat', 'gaje'), ('gaje', 'bngt'), ('bngt', 'sumpah'), ('sumpah', 'mood')]"
"['tolong', 'jelas', 'draksistem', 'semua', 'smpai', 'lostrek']","[('tolong', 'jelas'), ('jelas', 'draksistem'), ('draksistem', 'semua'), ('semua', 'smpai'), ('smpai', 'lostrek')]"
"['ubah', 'maka', 'nilai', 'ubah']","[('ubah', 'maka'), ('maka', 'nilai'), ('nilai', 'ubah')]"
"['makin', 'rajalela', 'pakek', 'cheat', 'kena', 'report', 'banyak', 'ngecheat', 'kadang', 'report', 'nick', 'name', 'barusan', 'ngecheat', 'jg', 'hilang', 'hasil', 'pertngdingan', 'jg', 'hilang', 'aneh', 'bintang', 'tetap', 'hilang', 'report', 'percuma', 'gubris', 'tetap', 'lepas']","[('makin', 'rajalela'), ('rajalela', 'pakek'), ('pakek', 'cheat'), ('cheat', 'kena'), ('kena', 'report'), ('report', 'banyak'), ('banyak', 'ngecheat'), ('ngecheat', 'kadang'), ('kadang', 'report'), ('report', 'nick'), ('nick', 'name'), ('name', 'barusan'), ('barusan', 'ngecheat'), ('ngecheat', 'jg'), ('jg', 'hilang'), ('hilang', 'hasil'), ('hasil', 'pertngdingan'), ('pertngdingan', 'jg'), ('jg', 'hilang'), ('hilang', 'aneh'), ('aneh', 'bintang'), ('bintang', 'tetap'), ('tetap', 'hilang'), ('hilang', 'report'), ('report', 'percuma'), ('percuma', 'gubris'), ('gubris', 'tetap'), ('tetap', 'lepas')]"
"['bang', 'resale', 'angela', 'cc', 'pls', 'nnti', 'rate', 'bintang']","[('bang', 'resale'), ('resale', 'angela'), ('angela', 'cc'), ('cc', 'pls'), ('pls', 'nnti'), ('nnti', 'rate'), ('rate', 'bintang')]"
"['sinyal', 'jelek']","[('sinyal', 'jelek')]"
"['kenapa', 'sekarang', 'beda', 'riel', 'adu', 'jago', 'sekarang', 'lebih', 'adu', 'gelap', 'muntun', 'rame', 'jngn', 'gelap', 'kurang', 'senang', 'sulit', 'bagus', 'terlalu', 'banyak', 'ngetrol', 'pesan', 'jika', 'rame', 'hilang', 'gelap']","[('kenapa', 'sekarang'), ('sekarang', 'beda'), ('beda', 'riel'), ('riel', 'adu'), ('adu', 'jago'), ('jago', 'sekarang'), ('sekarang', 'lebih'), ('lebih', 'adu'), ('adu', 'gelap'), ('gelap', 'muntun'), ('muntun', 'rame'), ('rame', 'jngn'), ('jngn', 'gelap'), ('gelap', 'kurang'), ('kurang', 'senang'), ('senang', 'sulit'), ('sulit', 'bagus'), ('bagus', 'terlalu'), ('terlalu', 'banyak'), ('banyak', 'ngetrol'), ('ngetrol', 'pesan'), ('pesan', 'jika'), ('jika', 'rame'), ('rame', 'hilang'), ('hilang', 'gelap')]"
"['bagus', 'baik', 'bug', 'begitu', 'bug', 'langsung', 'rusak', 'mantap']","[('bagus', 'baik'), ('baik', 'bug'), ('bug', 'begitu'), ('begitu', 'bug'), ('bug', 'langsung'), ('langsung', 'rusak'), ('rusak', 'mantap')]"
"['dongo', 'kadang', 'susah', 'swap', 'akun']","[('dongo', 'kadang'), ('kadang', 'susah'), ('susah', 'swap'), ('swap', 'akun')]"
"['pliss', 'selalu', 'update', 'moga', 'rezeki', 'lancar', 'amin']","[('pliss', 'selalu'), ('selalu', 'update'), ('update', 'moga'), ('moga', 'rezeki'), ('rezeki', 'lancar'), ('lancar', 'amin')]"
"['masa', 'kalah', 'baru', 'update', 'kalah', 'line', 'gimana', 'exp', 'bosen', 'ken', 'leni', 'lain', 'gimana', 'buruk', 'gimana']","[('masa', 'kalah'), ('kalah', 'baru'), ('baru', 'update'), ('update', 'kalah'), ('kalah', 'line'), ('line', 'gimana'), ('gimana', 'exp'), ('exp', 'bosen'), ('bosen', 'ken'), ('ken', 'leni'), ('leni', 'lain'), ('lain', 'gimana'), ('gimana', 'buruk'), ('buruk', 'gimana')]"
