userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Arya Rya,"jujur kecewa sih pemakaian data gue anjlok sampai hampir tujuh gb itupun blm semua ke download datanya,, Untuk grafikny sih lumayan bgus kembali lagi beda orang beda pendapat jdi rate dari gua segitu aja kalau keren ya keren gamenya heronya bnyk skillnya keren cuma boros data di gue",,"jujur kecewa sih pemakaian data gue anjlok sampai hampir tujuh gb itupun blm semua ke download datanya,, untuk grafikny sih lumayan bgus kembali lagi beda orang beda pendapat jdi rate dari gua segitu aja kalau keren ya keren gamenya heronya bnyk skillnya keren cuma boros data di gue","[('jujur', 'kecewa'), ('kecewa', 'sih'), ('sih', 'pemakaian'), ('pemakaian', 'data'), ('data', 'gue'), ('gue', 'anjlok'), ('anjlok', 'sampai'), ('sampai', 'hampir'), ('hampir', 'tujuh'), ('tujuh', 'gb'), ('gb', 'itupun'), ('itupun', 'blm'), ('blm', 'semua'), ('semua', 'ke'), ('ke', 'download'), ('download', 'datanya'), ('datanya', ','), (',', ','), (',', 'untuk'), ('untuk', 'grafikny'), ('grafikny', 'sih'), ('sih', 'lumayan'), ('lumayan', 'bgus'), ('bgus', 'kembali'), ('kembali', 'lagi'), ('lagi', 'beda'), ('beda', 'orang'), ('orang', 'beda'), ('beda', 'pendapat'), ('pendapat', 'jdi'), ('jdi', 'rate'), ('rate', 'dari'), ('dari', 'gua'), ('gua', 'segitu'), ('segitu', 'aja'), ('aja', 'kalau'), ('kalau', 'keren'), ('keren', 'ya'), ('ya', 'keren'), ('keren', 'gamenya'), ('gamenya', 'heronya'), ('heronya', 'bnyk'), ('bnyk', 'skillnya'), ('skillnya', 'keren'), ('keren', 'cuma'), ('cuma', 'boros'), ('boros', 'data'), ('data', 'di'), ('di', 'gue')]","[('jujur', 'kecewa'), ('kecewa', 'sih'), ('sih', 'pemakaian'), ('pemakaian', 'data'), ('data', 'gue'), ('gue', 'anjlok'), ('anjlok', 'sampai'), ('sampai', 'hampir'), ('hampir', 'tujuh'), ('tujuh', 'gb'), ('gb', 'itupun'), ('itupun', 'blm'), ('blm', 'semua'), ('semua', 'ke'), ('ke', 'download'), ('download', 'datanya'), ('datanya',), ('untuk',), ('untuk', 'grafikny'), ('grafikny', 'sih'), ('sih', 'lumayan'), ('lumayan', 'bgus'), ('bgus', 'kembali'), ('kembali', 'lagi'), ('lagi', 'beda'), ('beda', 'orang'), ('orang', 'beda'), ('beda', 'pendapat'), ('pendapat', 'jdi'), ('jdi', 'rate'), ('rate', 'dari'), ('dari', 'gua'), ('gua', 'segitu'), ('segitu', 'aja'), ('aja', 'kalau'), ('kalau', 'keren'), ('keren', 'ya'), ('ya', 'keren'), ('keren', 'gamenya'), ('gamenya', 'heronya'), ('heronya', 'bnyk'), ('bnyk', 'skillnya'), ('skillnya', 'keren'), ('keren', 'cuma'), ('cuma', 'boros'), ('boros', 'data'), ('data', 'di'), ('di', 'gue')]","[('jujur', 'kecewa'), ('kecewa', 'sih'), ('sih', 'pakai'), ('pakai', 'data'), ('data', 'gue'), ('gue', 'anjlok'), ('anjlok', 'sampai'), ('sampai', 'hampir'), ('hampir', 'tujuh'), ('tujuh', 'gb'), ('gb', 'itu'), ('itu', 'blm'), ('blm', 'semua'), ('semua', 'ke'), ('ke', 'download'), ('download', 'data'), ('data',), ('untuk',), ('untuk', 'grafikny'), ('grafikny', 'sih'), ('sih', 'lumayan'), ('lumayan', 'bgus'), ('bgus', 'kembali'), ('kembali', 'lagi'), ('lagi', 'beda'), ('beda', 'orang'), ('orang', 'beda'), ('beda', 'dapat'), ('dapat', 'jdi'), ('jdi', 'rate'), ('rate', 'dari'), ('dari', 'gua'), ('gua', 'segitu'), ('segitu', 'aja'), ('aja', 'kalau'), ('kalau', 'keren'), ('keren', 'ya'), ('ya', 'keren'), ('keren', 'gamenya'), ('gamenya', 'hero'), ('hero', 'bnyk'), ('bnyk', 'skillnya'), ('skillnya', 'keren'), ('keren', 'cuma'), ('cuma', 'boros'), ('boros', 'data'), ('data', 'di'), ('di', 'gue')]","[('jujur', 'kecewa'), ('kecewa', 'sih'), ('sih', 'pakai'), ('pakai', 'data'), ('data', 'gue'), ('gue', 'anjlok'), ('anjlok', 'sampai'), ('sampai', 'hampir'), ('hampir', 'tujuh'), ('tujuh', 'gb'), ('gb', 'itu'), ('itu', 'blm'), ('blm', 'semua'), ('semua', 'ke'), ('ke', 'download'), ('download', 'data'), ('data',), ('untuk',), ('untuk', 'grafikny'), ('grafikny', 'sih'), ('sih', 'lumayan'), ('lumayan', 'bgus'), ('bgus', 'kembali'), ('kembali', 'lagi'), ('lagi', 'beda'), ('beda', 'orang'), ('orang', 'beda'), ('beda', 'dapat'), ('dapat', 'jdi'), ('jdi', 'rate'), ('rate', 'dari'), ('dari', 'gua'), ('gua', 'segitu'), ('segitu', 'aja'), ('aja', 'kalau'), ('kalau', 'keren'), ('keren', 'ya'), ('ya', 'keren'), ('keren', 'gamenya'), ('gamenya', 'hero'), ('hero', 'bnyk'), ('bnyk', 'skillnya'), ('skillnya', 'keren'), ('keren', 'cuma'), ('cuma', 'boros'), ('boros', 'data'), ('data', 'di'), ('di', 'gue')]","[('jujur', 'kecewa'), ('kecewa', 'sih'), ('sih', 'pakai'), ('pakai', 'data'), ('data', 'gue'), ('gue', 'anjlok'), ('anjlok', 'sampai'), ('sampai', 'hampir'), ('hampir', 'tujuh'), ('tujuh', 'gb'), ('gb', 'itu'), ('itu', 'blm'), ('blm', 'semua'), ('semua', 'ke'), ('ke', 'download'), ('download', 'data'), ('data',), ('untuk',), ('untuk', 'grafikny'), ('grafikny', 'sih'), ('sih', 'lumayan'), ('lumayan', 'bgus'), ('bgus', 'kembali'), ('kembali', 'lagi'), ('lagi', 'beda'), ('beda', 'orang'), ('orang', 'beda'), ('beda', 'dapat'), ('dapat', 'jdi'), ('jdi', 'rate'), ('rate', 'dari'), ('dari', 'gua'), ('gua', 'segitu'), ('segitu', 'aja'), ('aja', 'kalau'), ('kalau', 'keren'), ('keren', 'ya'), ('ya', 'keren'), ('keren', 'gamenya'), ('gamenya', 'hero'), ('hero', 'bnyk'), ('bnyk', 'skillnya'), ('skillnya', 'keren'), ('keren', 'cuma'), ('cuma', 'boros'), ('boros', 'data'), ('data', 'di'), ('di', 'gue')]"
Abdil hamid Gori,bagus,,bagus,[],[],[],[],[]
Keysha Rinjani,Keysha Arum Rinjani,,keysha arum rinjani,"[('keysha', 'arum'), ('arum', 'rinjani')]","[('keysha', 'arum'), ('arum', 'rinjani')]","[('keysha', 'arum'), ('arum', 'rinjani')]","[('keysha', 'arum'), ('arum', 'rinjani')]","[('keysha', 'arum'), ('arum', 'rinjani')]"
Muhammad Anshorulloh,"mending MLBB walau banyak dark sistem tpi lebih seru,skin bagus,grafik bagus,kalau di sini hbis update malah tambah lag,kalu MLBB hampir sama sih tpi gak separah ini",,"mending mlbb walau banyak dark sistem tpi lebih seru,skin bagus,grafik bagus,kalau di sini hbis update malah tambah lag,kalu mlbb hampir sama sih tpi gak separah ini","[('mending', 'mlbb'), ('mlbb', 'walau'), ('walau', 'banyak'), ('banyak', 'dark'), ('dark', 'sistem'), ('sistem', 'tpi'), ('tpi', 'lebih'), ('lebih', 'seru'), ('seru', ','), (',', 'skin'), ('skin', 'bagus'), ('bagus', ','), (',', 'grafik'), ('grafik', 'bagus'), ('bagus', ','), (',', 'kalau'), ('kalau', 'di'), ('di', 'sini'), ('sini', 'hbis'), ('hbis', 'update'), ('update', 'malah'), ('malah', 'tambah'), ('tambah', 'lag'), ('lag', ','), (',', 'kalu'), ('kalu', 'mlbb'), ('mlbb', 'hampir'), ('hampir', 'sama'), ('sama', 'sih'), ('sih', 'tpi'), ('tpi', 'gak'), ('gak', 'separah'), ('separah', 'ini')]","[('mending', 'mlbb'), ('mlbb', 'walau'), ('walau', 'banyak'), ('banyak', 'dark'), ('dark', 'sistem'), ('sistem', 'tpi'), ('tpi', 'lebih'), ('lebih', 'seru'), ('seru',), ('skin',), ('skin', 'bagus'), ('bagus',), ('grafik',), ('grafik', 'bagus'), ('bagus',), ('kalau',), ('kalau', 'di'), ('di', 'sini'), ('sini', 'hbis'), ('hbis', 'update'), ('update', 'malah'), ('malah', 'tambah'), ('tambah', 'lag'), ('lag',), ('kalu',), ('kalu', 'mlbb'), ('mlbb', 'hampir'), ('hampir', 'sama'), ('sama', 'sih'), ('sih', 'tpi'), ('tpi', 'gak'), ('gak', 'separah'), ('separah', 'ini')]","[('mending', 'mlbb'), ('mlbb', 'walau'), ('walau', 'banyak'), ('banyak', 'dark'), ('dark', 'sistem'), ('sistem', 'tpi'), ('tpi', 'lebih'), ('lebih', 'seru'), ('seru',), ('skin',), ('skin', 'bagus'), ('bagus',), ('grafik',), ('grafik', 'bagus'), ('bagus',), ('kalau',), ('kalau', 'di'), ('di', 'sini'), ('sini', 'hbis'), ('hbis', 'update'), ('update', 'malah'), ('malah', 'tambah'), ('tambah', 'lag'), ('lag',), ('kalu',), ('kalu', 'mlbb'), ('mlbb', 'hampir'), ('hampir', 'sama'), ('sama', 'sih'), ('sih', 'tpi'), ('tpi', 'gak'), ('gak', 'parah'), ('parah', 'ini')]","[('mending', 'mlbb'), ('mlbb', 'walau'), ('walau', 'banyak'), ('banyak', 'dark'), ('dark', 'sistem'), ('sistem', 'tpi'), ('tpi', 'lebih'), ('lebih', 'seru'), ('seru',), ('skin',), ('skin', 'bagus'), ('bagus',), ('grafik',), ('grafik', 'bagus'), ('bagus',), ('kalau',), ('kalau', 'di'), ('di', 'sini'), ('sini', 'hbis'), ('hbis', 'update'), ('update', 'malah'), ('malah', 'tambah'), ('tambah', 'lag'), ('lag',), ('kalu',), ('kalu', 'mlbb'), ('mlbb', 'hampir'), ('hampir', 'sama'), ('sama', 'sih'), ('sih', 'tpi'), ('tpi', 'gak'), ('gak', 'parah'), ('parah', 'ini')]","[('mending', 'mlbb'), ('mlbb', 'walau'), ('walau', 'banyak'), ('banyak', 'dark'), ('dark', 'sistem'), ('sistem', 'tpi'), ('tpi', 'lebih'), ('lebih', 'seru'), ('seru',), ('skin',), ('skin', 'bagus'), ('bagus',), ('grafik',), ('grafik', 'bagus'), ('bagus',), ('kalau',), ('kalau', 'di'), ('di', 'sini'), ('sini', 'hbis'), ('hbis', 'update'), ('update', 'malah'), ('malah', 'tambah'), ('tambah', 'lag'), ('lag',), ('kalu',), ('kalu', 'mlbb'), ('mlbb', 'hampir'), ('hampir', 'sama'), ('sama', 'sih'), ('sih', 'tpi'), ('tpi', 'gak'), ('gak', 'parah'), ('parah', 'ini')]"
Putri Olivia titus,"game nya seruuu banget! ivent nya menarik semuaa, ga pelit pelit lagii kalo nyepin hokii mulu recomended banget siii, love youu honor of kings 😗😗",11.1.1.4,"game nya seruuu banget! ivent nya menarik semuaa, ga pelit pelit lagii kalo nyepin hokii mulu recomended banget siii, love youu honor of kings 😗😗","[('game', 'nya'), ('nya', 'seruuu'), ('seruuu', 'banget'), ('banget', '!'), ('!', 'ivent'), ('ivent', 'nya'), ('nya', 'menarik'), ('menarik', 'semuaa'), ('semuaa', ','), (',', 'ga'), ('ga', 'pelit'), ('pelit', 'pelit'), ('pelit', 'lagii'), ('lagii', 'kalo'), ('kalo', 'nyepin'), ('nyepin', 'hokii'), ('hokii', 'mulu'), ('mulu', 'recomended'), ('recomended', 'banget'), ('banget', 'siii'), ('siii', ','), (',', 'love'), ('love', 'youu'), ('youu', 'honor'), ('honor', 'of'), ('of', 'kings'), ('kings', '😗😗')]","[('game', 'nya'), ('nya', 'seru'), ('seru', 'banget'), ('banget',), ('ivent',), ('ivent', 'nya'), ('nya', 'menarik'), ('menarik', 'semuaa'), ('semuaa',), ('ga',), ('ga', 'pelit'), ('pelit', 'pelit'), ('pelit', 'lagii'), ('lagii', 'kalo'), ('kalo', 'nyepin'), ('nyepin', 'hokii'), ('hokii', 'mulu'), ('mulu', 'recomended'), ('recomended', 'banget'), ('banget', 'si'), ('si',), ('love',), ('love', 'youu'), ('youu', 'honor'), ('honor', 'of'), ('of', 'kings'), ('kings',)]","[('game', 'nya'), ('nya', 'seru'), ('seru', 'banget'), ('banget',), ('ivent',), ('ivent', 'nya'), ('nya', 'tarik'), ('tarik', 'semuaa'), ('semuaa',), ('ga',), ('ga', 'pelit'), ('pelit', 'pelit'), ('pelit', 'lagi'), ('lagi', 'kalo'), ('kalo', 'nyepin'), ('nyepin', 'hoki'), ('hoki', 'mulu'), ('mulu', 'recomended'), ('recomended', 'banget'), ('banget', 'si'), ('si',), ('love',), ('love', 'youu'), ('youu', 'honor'), ('honor', 'of'), ('of', 'kings'), ('kings',)]","[('game', 'nya'), ('nya', 'seru'), ('seru', 'banget'), ('banget',), ('ivent',), ('ivent', 'nya'), ('nya', 'tarik'), ('tarik', 'semuaa'), ('semuaa',), ('ga',), ('ga', 'pelit'), ('pelit', 'pelit'), ('pelit', 'lagi'), ('lagi', 'kalo'), ('kalo', 'nyepin'), ('nyepin', 'hoki'), ('hoki', 'mulu'), ('mulu', 'recomended'), ('recomended', 'banget'), ('banget', 'si'), ('si',), ('love',), ('love', 'youu'), ('youu', 'honor'), ('honor', 'of'), ('of', 'kings'), ('kings',)]","[('game', 'nya'), ('nya', 'seru'), ('seru', 'banget'), ('banget',), ('ivent',), ('ivent', 'nya'), ('nya', 'tarik'), ('tarik', 'semuaa'), ('semuaa',), ('ga',), ('ga', 'pelit'), ('pelit', 'pelit'), ('pelit', 'lagi'), ('lagi', 'kalo'), ('kalo', 'nyepin'), ('nyepin', 'hoki'), ('hoki', 'mulu'), ('mulu', 'recomended'), ('recomended', 'banget'), ('banget', 'si'), ('si',), ('love',), ('love', 'youu'), ('youu', 'honor'), ('honor', 'of'), ('of', 'kings'), ('kings',)]"
Adi Putra,good,10.5.1.15,good,[],[],[],[],[]
Anugrah Pratama,no coment,11.1.1.1,no coment,"[('no', 'coment')]","[('no', 'coment')]","[('no', 'coment')]","[('no', 'coment')]","[('no', 'coment')]"
Garnet,"Game ini Sangat seru sekali, masih seperti kayak dulu.🥰",11.1.1.1,"game ini sangat seru sekali, masih seperti kayak dulu.🥰","[('game', 'ini'), ('ini', 'sangat'), ('sangat', 'seru'), ('seru', 'sekali'), ('sekali', ','), (',', 'masih'), ('masih', 'seperti'), ('seperti', 'kayak'), ('kayak', 'dulu.🥰')]","[('game', 'ini'), ('ini', 'sangat'), ('sangat', 'seru'), ('seru', 'sekali'), ('sekali',), ('masih',), ('masih', 'seperti'), ('seperti', 'kayak'), ('kayak', 'dulu')]","[('game', 'ini'), ('ini', 'sangat'), ('sangat', 'seru'), ('seru', 'sekali'), ('sekali',), ('masih',), ('masih', 'seperti'), ('seperti', 'kayak'), ('kayak', 'dulu')]","[('game', 'ini'), ('ini', 'sangat'), ('sangat', 'seru'), ('seru', 'sekali'), ('sekali',), ('masih',), ('masih', 'seperti'), ('seperti', 'kayak'), ('kayak', 'dulu')]","[('game', 'ini'), ('ini', 'sangat'), ('sangat', 'seru'), ('seru', 'sekali'), ('sekali',), ('masih',), ('masih', 'seperti'), ('seperti', 'kayak'), ('kayak', 'dulu')]"
ALISA Aja,padahal habis di update tapi malah ga bisa masuk game nya udh di tunggu lama² tapi masi tetep ga bisa masuk padahal jaringan nya udh bagus,11.1.1.1,padahal habis di update tapi malah ga bisa masuk game nya udh di tunggu lama² tapi masi tetep ga bisa masuk padahal jaringan nya udh bagus,"[('padahal', 'habis'), ('habis', 'di'), ('di', 'update'), ('update', 'tapi'), ('tapi', 'malah'), ('malah', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'game'), ('game', 'nya'), ('nya', 'udh'), ('udh', 'di'), ('di', 'tunggu'), ('tunggu', 'lama²'), ('lama²', 'tapi'), ('tapi', 'masi'), ('masi', 'tetep'), ('tetep', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'padahal'), ('padahal', 'jaringan'), ('jaringan', 'nya'), ('nya', 'udh'), ('udh', 'bagus')]","[('padahal', 'habis'), ('habis', 'di'), ('di', 'update'), ('update', 'tapi'), ('tapi', 'malah'), ('malah', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'game'), ('game', 'nya'), ('nya', 'udh'), ('udh', 'di'), ('di', 'tunggu'), ('tunggu', 'lama'), ('lama', 'tapi'), ('tapi', 'masi'), ('masi', 'tetep'), ('tetep', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'padahal'), ('padahal', 'jaringan'), ('jaringan', 'nya'), ('nya', 'udh'), ('udh', 'bagus')]","[('padahal', 'habis'), ('habis', 'di'), ('di', 'update'), ('update', 'tapi'), ('tapi', 'malah'), ('malah', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'game'), ('game', 'nya'), ('nya', 'udh'), ('udh', 'di'), ('di', 'tunggu'), ('tunggu', 'lama'), ('lama', 'tapi'), ('tapi', 'mas'), ('mas', 'tetep'), ('tetep', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'padahal'), ('padahal', 'jaring'), ('jaring', 'nya'), ('nya', 'udh'), ('udh', 'bagus')]","[('padahal', 'habis'), ('habis', 'di'), ('di', 'update'), ('update', 'tapi'), ('tapi', 'malah'), ('malah', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'game'), ('game', 'nya'), ('nya', 'udh'), ('udh', 'di'), ('di', 'tunggu'), ('tunggu', 'lama'), ('lama', 'tapi'), ('tapi', 'mas'), ('mas', 'tetep'), ('tetep', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'padahal'), ('padahal', 'jaring'), ('jaring', 'nya'), ('nya', 'udh'), ('udh', 'bagus')]","[('padahal', 'habis'), ('habis', 'di'), ('di', 'update'), ('update', 'tapi'), ('tapi', 'malah'), ('malah', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'game'), ('game', 'nya'), ('nya', 'udh'), ('udh', 'di'), ('di', 'tunggu'), ('tunggu', 'lama'), ('lama', 'tapi'), ('tapi', 'mas'), ('mas', 'tetep'), ('tetep', 'ga'), ('ga', 'bisa'), ('bisa', 'masuk'), ('masuk', 'padahal'), ('padahal', 'jaring'), ('jaring', 'nya'), ('nya', 'udh'), ('udh', 'bagus')]"
Dimas Gunawan,"menu pelaporan pemain semakin buruk, deteksi AI hanya pajangan",11.1.1.1,"menu pelaporan pemain semakin buruk, deteksi ai hanya pajangan","[('menu', 'pelaporan'), ('pelaporan', 'pemain'), ('pemain', 'semakin'), ('semakin', 'buruk'), ('buruk', ','), (',', 'deteksi'), ('deteksi', 'ai'), ('ai', 'hanya'), ('hanya', 'pajangan')]","[('menu', 'pelaporan'), ('pelaporan', 'pemain'), ('pemain', 'semakin'), ('semakin', 'buruk'), ('buruk',), ('deteksi',), ('deteksi', 'ai'), ('ai', 'hanya'), ('hanya', 'pajangan')]","[('menu', 'lapor'), ('lapor', 'main'), ('main', 'makin'), ('makin', 'buruk'), ('buruk',), ('deteksi',), ('deteksi', 'ai'), ('ai', 'hanya'), ('hanya', 'pajang')]","[('menu', 'lapor'), ('lapor', 'main'), ('main', 'makin'), ('makin', 'buruk'), ('buruk',), ('deteksi',), ('deteksi', 'ai'), ('ai', 'hanya'), ('hanya', 'pajang')]","[('menu', 'lapor'), ('lapor', 'main'), ('main', 'makin'), ('makin', 'buruk'), ('buruk',), ('deteksi',), ('deteksi', 'ai'), ('ai', 'hanya'), ('hanya', 'pajang')]"
Windy Alipia,LEBIH SEMPURNA DARI EMEL,,lebih sempurna dari emel,"[('lebih', 'sempurna'), ('sempurna', 'dari'), ('dari', 'emel')]","[('lebih', 'sempurna'), ('sempurna', 'dari'), ('dari', 'emel')]","[('lebih', 'sempurna'), ('sempurna', 'dari'), ('dari', 'emel')]","[('lebih', 'sempurna'), ('sempurna', 'dari'), ('dari', 'emel')]","[('lebih', 'sempurna'), ('sempurna', 'dari'), ('dari', 'emel')]"
